151635 ,СМЕТАНА ,нет ,кафе , "город  Москва ,  улица  Егора  Абакумова ,  дом  9 " ,48
170438 ,Кафе ,нет ,кафе , "город  Москва ,  Большой  Саввинский  переулок ,  дом  12 ,  строение  1 " ,40
170123 ,Мегобари ,нет ,кафе , "город  Москва ,  улица  Маросейка ,  дом  15 " ,37
170139 ,Файн  Фуд ,нет ,кафе , "город  Москва ,  улица  Сергия  Радонежского ,  дом  29-31 ,  строение  1 " ,40
170728 ,Донер  кебаб ,нет ,кафе , "город  Москва ,  поселение  Щаповское ,  деревня  Троицкое ,  дом  47Б " ,4
170729 ,Селфипицца ,нет ,кафе , "город  Москва ,  улица  Декабристов ,  дом  12 " ,20
170732 ,Остро  WOK  Суши ,нет ,кафе , "город  Москва ,  улица  Декабристов ,  дом  12 " ,99
170743 ,Мистер  Картошка ,да ,кафетерий , "город  Москва ,  Комсомольская  площадь ,  дом  5А ,  строение  1 " ,25
170786 ,Miles ,нет ,кафе , "город  Москва ,  Гоголевский  бульвар ,  дом  2 " ,26
170795 ,Трио ,нет ,кафе , "город  Москва ,  улица  8  Марта ,  дом  1 ,  строение  12 " ,36
170812 ,Кафе  Дачный  сезон ,нет ,кафе , "город  Москва ,  Пятницкая  улица ,  дом  56 ,  строение  4 " ,40
170815 ,МИМИНО ,да ,кафе , "город  Москва ,  проспект  Мира ,  дом  169 ,  корпус  1 " ,48
170864 ,Темаки ,нет ,кафе , "город  Москва ,  улица  Дмитриевского ,  дом  1 " ,14
170904 ,Оранта ,нет ,кафе , "город  Москва ,  Ленинский  проспект ,  дом  88 " ,30
170910 ,Изи  Паб ,нет ,кафе , "город  Москва ,  Венёвская  улица ,  дом  6 " ,48
170923 ,Фреско  Караоке ,нет ,кафе , "город  Москва ,  Южнобутовская  улица ,  владение  29 ,  корпус  3 " ,40
170961 ,Лигурия ,нет ,кафе , "город  Москва ,  город  Щербинка ,  улица  40  лет  Октября ,  дом  15/1 " ,10
170983 ,Кальянная  Нуар ,нет ,кафе , "город  Москва ,  Большая  Серпуховская  улица ,  дом  5 " ,60
170997 ,Антикафе  Happy  people ,нет ,кафе , "город  Москва ,  Климентовский  переулок ,  дом  6 " ,30
171045 ,ФРЕНДС ,нет ,кафе , "город  Москва ,  Краснобогатырская  улица ,  дом  90 ,  строение  2 " ,30
171047 ,Пшеница ,нет ,кафе , "город  Москва ,  Большая  Черкизовская  улица ,  дом  15 " ,6
171049 ,На  углях ,нет ,кафе , "город  Москва ,  Халтуринская  улица ,  дом  17 " ,12
171113 ,MASHUP ,нет ,кафе , "город  Москва ,  Лужнецкая  набережная ,  дом  2/4 ,  строение  51 " ,22
171029 ,Кофейня  «Чайникофф» ,нет ,кафе , "город  Москва ,  Новомарьинская  улица ,  дом  4 " ,40
171140 ,Ели  Сацебели ,нет ,кафе , "город  Москва ,  Береговой  проезд ,  дом  5 ,  корпус  3 " ,45
171145 ,Кофейня  Stories ,нет ,кафе , "город  Москва ,  Садовая-Кудринская  улица ,  владение  21А " ,4
171146 ,Кафе  МореПива ,нет ,кафе , "город  Москва ,  Баррикадная  улица ,  дом  2/1 ,  строение  1 " ,35
171154 ,Chilling  Time ,нет ,кафе , "город  Москва ,  улица  Большая  Полянка ,  дом  51А/9 " ,29
171165 ,КОИ  НОРИ ,нет ,кафе , "город  Москва ,  Береговой  проезд ,  дом  5А ,  корпус  7 " ,30
171170 ,Кофейня ,нет ,кафе , "город  Москва ,  Воронцовская  улица ,  дом  19А ,  строение  1 " ,2
171178 ,ВашЛаваш ,нет ,кафе , "город  Москва ,  улица  Сергия  Радонежского ,  дом  29-31 ,  строение  1 " ,20
171188 ,Кафе  «Верона» ,нет ,кафе , "город  Москва ,  улица  Генерала  Тюленева ,  дом  12 ,  строение  1 " ,16
171199 ,Кафе-бар  «TROY» ,нет ,кафе , "город  Москва ,  город  Троицк ,  Центральная  улица ,  дом  4 " ,42
171225 ,Мята  Лаунж ,нет ,кафе , "город  Москва ,  Страстной  бульвар ,  дом  11 ,  строение  1 " ,42
171233 ,Кошерная  пицца ,нет ,кафе , "город  Москва ,  Большой  Спасоглинищевский  переулок ,  дом  10 ,  строение  3 " ,30
171257 ,Ресторан  вьетнамской  кухни  «Вкус  Вьет» ,нет ,кафе , "город  Москва ,  Болотниковская  улица ,  дом  12 " ,0
171262 ,Кафе  «Парк» ,нет ,кафе , "город  Москва ,  Первомайская  улица ,  дом  42 " ,35
171314 ,Булочная  №4 ,нет ,кафетерий , "город  Москва ,  Большой  Факельный  переулок ,  дом  3 ,  строение  2 " ,5
171348 ,Саби ,нет ,кафе , "город  Москва ,  Рублёвское  шоссе ,  дом  20 ,  корпус  2 " ,6
171396 ,Бакинский  рай ,нет ,кафе , "город  Москва ,  улица  Маршала  Тимошенко ,  дом  30 " ,45
171414 ,ХИНКАЛЬНАЯ ,да ,кафе , "город  Москва ,  Сколковское  шоссе ,  дом  32 " ,98
171454 ,WOW ,нет ,кафе , "город  Москва ,  Кутузовский  проспект ,  дом  12 ,  строение  1 " ,200
171471 ,Телебистро ,нет ,кафе , "город  Москва ,  Никитский  переулок ,  дом  7 ,  строение  2 " ,32
171472 ,Кафест ,нет ,кафе , "город  Москва ,  проспект  Мира ,  дом  79 " ,60
171513 ,Блэк  Фламинго ,нет ,кафе , "город  Москва ,  Большая  Черёмушкинская  улица ,  дом  3 " ,48
171536 ,Гринсайд ,нет ,кафе , "город  Москва ,  Наставнический  переулок ,  дом  17 ,  строение  1 " ,35
171540 ,Кафе ,нет ,кафе , "город  Москва ,  78-й  километр  Московской  Кольцевой  Автодороги ,  дом  14 ,  корпус  1 " ,15
171555 ,Жар  Птица ,нет ,кафе , "Коровинское  шоссе ,  дом  46 ,  корпус  1 " ,50
171568 ,Бауман ,нет ,кафе , "город  Москва ,  улица  Фридриха  Энгельса ,  дом  20 ,  строение  1 " ,90
171630 ,Суши-бар ,нет ,кафе , "город  Москва ,  Варшавское  шоссе ,  дом  141 ,  корпус  10 " ,4
171642 ,Point  242 ,нет ,кафе , "город  Москва ,  проспект  Мира ,  дом  61 " ,18
171655 ,PAUL ,нет ,кафе , "город  Москва ,  Лесная  улица ,  дом  7 " ,58
171810 ,КоржовЪ ,нет ,кафе , "город  Москва ,  проспект  Мира ,  дом  62 ,  строение  1 " ,40
171815 ,Лето  близко ,нет ,кафе , "город  Москва ,  Цветной  бульвар ,  дом  26 ,  строение  1 " ,50
171827 ,Ешь  Хлеб ,нет ,кафе , "город  Москва ,  Берсеневский  переулок ,  дом  5 ,  строение  1 " ,38
171872 ,Улетные  крылья ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171873 ,Фудмаркет.  Дмитриев  Ю.М. ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171874 ,Фудмаркет.  Косорев  и  ко ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171876 ,Фудмаркет.  Тонорян  А.Г. ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171877 ,Фудмаркет.  Орлов  В.А. ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171878 ,Фудмаркет.  Назимов  Р.В. ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,3
171879 ,Грузинская  кухня  LAZURI ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,4
171880 ,Фудмаркет.  Якубов  Р.Я. ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,4
171882 , "Фудмаркет.  Тардатьян  Ф.Г , " ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171883 ,Фудмаркет.  Транспортные  технологии ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171885 ,Фудмаркет.  Дмитриев  Е.Н. ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171887 ,Фудмаркет.  Аргашокова  О.В. ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171888 ,Вьетнамская  кухня  NGON ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171891 , "Фудмаркет.  Коноплина  Е.А , " ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171893 ,Фудмаркет.  Магрус ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,0
171894 ,Стендап ,нет ,кафе , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,280
